"id","name","schoolType","country","region","websiteUrl","logo","createdAt"
"mOckyJFXkE","Capital City University, Kano","PRIVATE_UNIVERSITY","Nigeria","Kano","https://www.ccuk.edu.ng/",,"2025-09-09T06:24:55.921Z"
"7upgKOZyjP","Ahman Pategi University","PRIVATE_UNIVERSITY","Nigeria","Kwara","https://www.apu.edu.ng/",,"2025-09-09T06:24:56.439Z"
"tAdL7jPy2v","University of Offa","PRIVATE_UNIVERSITY","Nigeria","Kwara","https://unioffa.edu.ng",,"2025-09-09T06:24:57.101Z"
"QDfHrxrWvB","Mewar International University, Masaka","PRIVATE_UNIVERSITY","Nigeria","Nasarawa","https://www.miu.edu.ng/",,"2025-09-09T06:24:57.559Z"
"bIMUcWjITO","Edusoko University, Bida","PRIVATE_UNIVERSITY","Nigeria","Niger","https://edusokouniversity.edu.ng",,"2025-09-09T06:24:58.008Z"
"1SjF0IJ_1b","Philomath University, Kuje","PRIVATE_UNIVERSITY","Nigeria","Abuja","https://philomathuniversity.edu.ng",,"2025-09-09T06:24:58.479Z"
"1Ls8mPkxye","Khadija University, Majia","PRIVATE_UNIVERSITY","Nigeria","Jigawa","https://khadijauniversity.edu.ng",,"2025-09-09T06:24:58.889Z"
"O2vKRHj7MY","Anan University, Kwall","PRIVATE_UNIVERSITY","Nigeria","Plateau","https://ananuniversity.edu.ng",,"2025-09-09T06:24:59.606Z"
"n1TbSnL-wj","North Eastern University, Gombe","PRIVATE_UNIVERSITY","Nigeria","Gombe","https://pru.edu.ng/",,"2025-09-09T06:24:59.924Z"
"sgbRMNXDXS","Al-Ansar University, Maiduguri","PRIVATE_UNIVERSITY","Nigeria","Borno","https://al-ansaruniversity.edu.ng",,"2025-09-09T06:25:00.324Z"
"QpI_3tLjbn","Margaret Lawrence University, Umunede","PRIVATE_UNIVERSITY","Nigeria","Delta","https://mlu.edu.ng",,"2025-09-09T06:25:00.749Z"
"bF52ePa6WC","Khalifa Isiyaku Rabiu University, Kano","PRIVATE_UNIVERSITY","Nigeria","Kano","https://kiru.edu.ng",,"2025-09-09T06:25:01.096Z"
"8wj0D3U3UX","Sports University, Idumuje-Ugboko","PRIVATE_UNIVERSITY","Nigeria","Delta","https://sportsuniversity.edu.ng",,"2025-09-09T06:25:01.538Z"
"BOauE60iNW","Baba Ahmed University, Kano","PRIVATE_UNIVERSITY","Nigeria","Kano","https://bauk.edu.ng",,"2025-09-09T06:25:01.901Z"
"AgqLSmWwGF","Saisa University of Medical Sciences and Technology","PRIVATE_UNIVERSITY","Nigeria","Sokoto","https://saisauniversity.edu.ng",,"2025-09-09T06:25:02.267Z"
"qZHzZ8rBd-","Nigerian British University, Asa","PRIVATE_UNIVERSITY","Nigeria","Abia","https://nbu.edu.ng/",,"2025-09-09T06:25:02.656Z"
"Z80PIzTzMh","Peter University, Achina-Onneh","PRIVATE_UNIVERSITY","Nigeria","Anambra","https://peteruniversity.edu.ng",,"2025-09-09T06:25:02.997Z"
"yJiAcDdQts","Newgate University, MInna","PRIVATE_UNIVERSITY","Nigeria","Niger","https://newgateuniversityminna.edu.ng",,"2025-09-09T06:25:03.368Z"
"e4ia-qxbpm","European University of Nigeria, Duboyi, FCT","PRIVATE_UNIVERSITY","Nigeria","Abuja","https://eun.edu.ng",,"2025-09-09T06:25:03.673Z"
"7Nbf95_fSl","NorthWest University","PRIVATE_UNIVERSITY","Nigeria","Sokoto","https://nwus.edu.ng/",,"2025-09-09T06:25:04.073Z"
"JFDlpzmnd2","Rayhaan University, Birnin Kebbi","PRIVATE_UNIVERSITY","Nigeria","Kebbi","https://rayhaanuniv.edu.ng/",,"2025-09-09T06:25:04.523Z"
"20fThXcj54","Muhammad Kamalud University, Kwara","PRIVATE_UNIVERSITY","Nigeria","Kwara","https://mku.edu.ng/",,"2025-09-09T06:25:04.933Z"
"3nsKmpYD3A","Sam Maris University, Ondo","PRIVATE_UNIVERSITY","Nigeria","Ondo","https://smu.edu.ng/",,"2025-09-09T06:25:05.322Z"
"cs7iiqUt4m","Aletheia University, Ago-Iwoye","PRIVATE_UNIVERSITY","Nigeria","Ogun","https://aletheiauniversity.edu.ng/",,"2025-09-09T06:25:05.648Z"
"VBfS6YP4R0","Lux Mundi University, Umuahia","PRIVATE_UNIVERSITY","Nigeria","Abia","https://www.luxmundiuniversity.edu.ng/",,"2025-09-09T06:25:05.967Z"
"2wFeKV_ycC","Maduka University, Ekwegbe","PRIVATE_UNIVERSITY","Nigeria","Enugu","https://madukauniversity.edu.ng",,"2025-09-09T06:25:06.314Z"
"61JhjNQfzx","PeaceLand University ","PRIVATE_UNIVERSITY","Nigeria","Enugu","https://peacelanduniversity.edu.ng",,"2025-09-09T06:25:06.847Z"
"o8VpxP7Qo7","Amadeus University, Amizi","PRIVATE_UNIVERSITY","Nigeria","Abia","https://amadeus.edu.ng/",,"2025-09-09T06:25:07.281Z"
"RkwXNf9vsB","Vision University, Ikogbo","PRIVATE_UNIVERSITY","Nigeria","Ogun","https://visionuniversity.edu.ng/",,"2025-09-09T06:25:07.694Z"
"3IVansjkKl","Azman University, Kano","PRIVATE_UNIVERSITY","Nigeria","Kano","https://azmanuniversity.edu.ng/",,"2025-09-09T06:25:08.047Z"
"ExQsL9LFUV","Huda University, Gusau","PRIVATE_UNIVERSITY","Nigeria","Zamafara","https://hug.edu.ng/",,"2025-09-09T06:25:08.388Z"
"qESABH837e","Franco British International University","PRIVATE_UNIVERSITY","Nigeria","Kaduna","https://fbiu.edu.ng/",,"2025-09-09T06:25:09.728Z"
"EffcVBNPDu","Canadian University of Nigeria, Abuja","PRIVATE_UNIVERSITY","Nigeria","Abuja","https://www.cun.edu.ng/",,"2025-09-09T06:25:10.112Z"
"IkC9fUcSCE","Gerar University of Medical Science, Imope","PRIVATE_UNIVERSITY","Nigeria","Ogun ","https://gumed.edu.ng/",,"2025-09-09T06:25:10.663Z"
"RnfuhpcYil","British Canadian University, Obudu","PRIVATE_UNIVERSITY","Nigeria","Cross River","https://bcu.edu.ng/",,"2025-09-09T06:25:10.973Z"
"g9QbD-3W1r","Hensard University, Toru-Orua","PRIVATE_UNIVERSITY","Nigeria","Bayelsa","https://hensarduniversity.edu.ng/",,"2025-09-09T06:25:11.293Z"
"iixnp2Yc7o","Phoenix University, Agwada","PRIVATE_UNIVERSITY","Nigeria","Nasarawa","https://phoenixuniversity.edu.ng/",,"2025-09-09T06:25:11.811Z"
"qocvsINyzG","Wigwe University, Isiokpo","PRIVATE_UNIVERSITY","Nigeria","Rivers","https://www.wigweuniversity.edu.ng/",,"2025-09-09T06:25:12.302Z"
"1vAfKDHvpR","Hillside University of Science and Technology, Okemisi","PRIVATE_UNIVERSITY","Nigeria","Ekiti","https://www.hust.edu.ng",,"2025-09-09T06:25:12.712Z"
"W888h_D2kj","University on the Niger, Umunya","PRIVATE_UNIVERSITY","Nigeria","Anambra","https://uniniger.edu.ng/",,"2025-09-09T06:25:13.125Z"
"AcRoBeM6ln","Elrazi Medical University Yargaya University","PRIVATE_UNIVERSITY","Nigeria","Kano","https://elrazi.edu.ng/",,"2025-09-09T06:25:13.542Z"
"a6J9eB9k3R","Venite University, Iloro-Ekiti","PRIVATE_UNIVERSITY","Nigeria","Ekiti","https://veniteuniversity.edu.ng/",,"2025-09-09T06:25:14.043Z"
"iwieZXitf6","Shanahan University, Onitsha","PRIVATE_UNIVERSITY","Nigeria","Anambra","https://shanahanuni.edu.ng/",,"2025-09-09T06:25:14.455Z"
"z6OBmK3ymv","Mercy Medical University, Iwo","PRIVATE_UNIVERSITY","Nigeria","Osun","https://mercymedicaluniversity.edu.ng/",,"2025-09-09T06:25:14.879Z"
"J0o1rVlKHf","Cosmopolitan University Abuja","PRIVATE_UNIVERSITY","Nigeria","Abuja","https://www.cosmopolitan.edu.ng/",,"2025-09-09T06:25:15.376Z"
"7sXq4oeiX5","Miva Open University, FCT","PRIVATE_UNIVERSITY","Nigeria","Abuja","https://miva.university/",,"2025-09-09T06:25:15.791Z"
"1EBlsoaLUW","Iconic Open University","PRIVATE_UNIVERSITY","Nigeria","Sokoto","https://www.iconicuniversity.edu.ng/",,"2025-09-09T06:25:16.117Z"
"1FbNq0c6rT","West Midlands Open University, Ibadan","PRIVATE_UNIVERSITY","Nigeria","Oyo","https://westmidlands.university/",,"2025-09-09T06:25:16.512Z"
"CdSgZRwnz-","Al-Muhibbah Open University, Abuja","PRIVATE_UNIVERSITY","Nigeria","Abuja","https://aou.edu.ng/",,"2025-09-09T06:25:16.896Z"
"4oHthFLWrX","El-Amin University, Minna","PRIVATE_UNIVERSITY","Nigeria","Niger","https://euminna.com.ng/",,"2025-09-09T06:25:17.281Z"
"PgmNJiPw9B","College of Petroleum and Energy Studies","PRIVATE_UNIVERSITY","Nigeria","Kaduna","https://cpesk.edu.ng/",,"2025-09-09T06:25:17.615Z"
"zQrvAieNT-","Jewel University","PRIVATE_UNIVERSITY","Nigeria","Gombe","https://www.jeweluniversity.edu.ng/",,"2025-09-09T06:25:17.921Z"
"MlMV6evDKE","Prime University, Kuje","PRIVATE_UNIVERSITY","Nigeria","Abuja","https://primeuniversity.edu.ng/",,"2025-09-09T06:25:18.441Z"
"WjUMogvexf","Nigerian University of Technology and Management, Apapa","PRIVATE_UNIVERSITY","Nigeria","Lagos","https://nutm.edu.ng",,"2025-09-09T06:25:18.876Z"
"65zLFo7oKX","Lighthouse University, Evbobanosa","PRIVATE_UNIVERSITY","Nigeria","Edo","https://www.lighthouseuniversity.edu.ng/",,"2025-09-09T06:25:19.275Z"
"LwH6FFsBie","African University of Economics, FCT","PRIVATE_UNIVERSITY","Nigeria","Abuja","https://africanschoolofeconomics.com/",,"2025-09-09T06:25:19.621Z"
"fOs6GP8LXx","Eranova University, Abuja","PRIVATE_UNIVERSITY","Nigeria","Abuja","https://www.eranova.edu.ng/",,"2025-09-09T06:25:20.108Z"
"OT-Tgkq75z","Minaret University, Ikirun","PRIVATE_UNIVERSITY","Nigeria","Osun","https://minaretuniversity.edu.ng/",,"2025-09-09T06:25:20.497Z"
"akcp1OiYyi","Lens University, Ilemona","PRIVATE_UNIVERSITY","Nigeria","Kwara","https://lensuniversity.com.ng/",,"2025-09-09T06:25:21.042Z"
"M-9P6paKHN","Monarch University, Iyesi-Ota","PRIVATE_UNIVERSITY","Nigeria","Ogun","https://monarchuniversity.edu.ng/",,"2025-09-09T06:25:21.416Z"
"Vuw1wzBQNO","Kevin Eze University, Mgbowo","PRIVATE_UNIVERSITY","Nigeria","Enugu","https://www.kevinezeuniversity.net/",,"2025-09-09T06:25:21.854Z"
"3-CBFneFTz","Leadership University, Abuja","PRIVATE_UNIVERSITY","Nigeria","Abuja","https://abujaleadershipcentre.com/",,"2025-09-09T06:25:22.222Z"
"lqHC7djMAh","Jimoh Babalola University","PRIVATE_UNIVERSITY","Nigeria","Kwara","https://babalolacollege.edu.ng/",,"2025-09-09T06:25:22.649Z"
"uwpLlbZWuS","American Open University","PRIVATE_UNIVERSITY","Nigeria","Oyo","https://aouniversity.online/",,"2025-09-09T06:25:23.452Z"
"20-Cm6BAJ6","Unique Open University,","PRIVATE_UNIVERSITY","Nigeria","Abia","https://www.uniqueopenuniversity.net/","https://res.cloudinary.com/dlq1y7tql/image/upload/v1757424029/school_logos/file_mc8vbu.jpg","2025-09-09T06:25:23.131Z"
"YEs6qCbSSA","University of Benin","PUBLIC_UNIVERSITY","Nigeria","Benin City","https://www.uniben.edu.ng",,"2025-09-10T06:38:54.723Z"
"Ot7Dwut4-n","University of Calabar","PUBLIC_UNIVERSITY","Nigeria","Cross River","https://www.unical.edu.ng",,"2025-09-10T06:38:55.624Z"
"GjFOrpfWnW","University of Ibadan","PUBLIC_UNIVERSITY","Nigeria","Oyo","https://www.ui.edu.ng",,"2025-09-10T06:38:56.651Z"
"T7_aUQIpD4","University of Ilorin","PUBLIC_UNIVERSITY","Nigeria","Kwara","https://www.unilorin.edu.ng",,"2025-09-10T06:38:57.465Z"
"SOXvb0Mwjk","University of Jos","PUBLIC_UNIVERSITY","Nigeria","Plateau","https://www.unijos.edu.ng",,"2025-09-10T06:38:58.345Z"
"qYjNMsGCzh","University of Lagos","PUBLIC_UNIVERSITY","Nigeria","Lagos","https://www.unilag.edu.ng",,"2025-09-10T06:38:59.209Z"
"d_i1Ra8aqm","University of Maiduguri","PUBLIC_UNIVERSITY","Nigeria","Borno","https://www.unimaid.edu.ng",,"2025-09-10T06:39:00.284Z"
"hAGVNi57hC","University of Nigeria, Nsukka","PUBLIC_UNIVERSITY","Nigeria","Enugu","https://www.unn.edu.ng",,"2025-09-10T06:39:01.247Z"
"VO_ZlgnvMH","University of Port-Harcourt","PUBLIC_UNIVERSITY","Nigeria","Rivers","https://www.uniport.edu.ng",,"2025-09-10T06:39:02.245Z"
"jOKqA-_CIG","University of Uyo","PUBLIC_UNIVERSITY","Nigeria","Akwa Ibom","https://www.uniuyo.edu.ng",,"2025-09-10T06:39:04.442Z"
"QEMtbzqn0X","Usumanu Danfodiyo University","PUBLIC_UNIVERSITY","Nigeria","Sokoto","https://www.udusok.edu.ng",,"2025-09-10T06:39:05.424Z"
"oN9e9ATZQk","Federal University of Technology, Babura","PUBLIC_UNIVERSITY","Nigeria","Jigawa","https://futb.edu.ng/",,"2025-09-10T06:39:06.706Z"
"b6HaA2hSi_","Federal University of Technology, Ikot Abasi","PUBLIC_UNIVERSITY","Nigeria","Akwa Ibom","https://futia.edu.ng/",,"2025-09-10T06:39:08.014Z"
"CRdvEEIegg","Federal University of Health Sciences, Azare","PUBLIC_UNIVERSITY","Nigeria","Bauchi","https://fuhsa.edu.ng/",,"2025-09-10T06:39:09.877Z"
"uuWLNghQZ2","Federal University of Education, Kontagora","PUBLIC_UNIVERSITY","Nigeria","Niger","https://fuek.com.ng/",,"2025-09-10T06:39:33.105Z"
"VqjtoMsawE","Federal University of Applied Sciences, Kachia","PUBLIC_UNIVERSITY","Nigeria","Kaduna","https://fuask.edu.ng/",,"2025-09-10T06:39:34.613Z"
"x-fXxFu4sA","Tai Solarin Federal University of Education, Ijagun","PUBLIC_UNIVERSITY","Nigeria","Ogun","https://tasued.edu.ng/",,"2025-09-10T06:39:36.447Z"
"QFEOxTdIDm","Rivers State University","PUBLIC_UNIVERSITY","Nigeria","Rivers","https://www.atbu.edu.ng",,"2025-09-10T06:39:38.394Z"
"6wew5TdNgX","Ambrose Alli University, Ekpoma","PUBLIC_UNIVERSITY","Nigeria","Edo","https://www.abu.edu.ng",,"2025-09-10T06:39:39.453Z"
"j8lbOFvayw","Abia State University, Uturu","PUBLIC_UNIVERSITY","Nigeria","Abia","https://www.buk.edu.ng",,"2025-09-10T06:39:40.536Z"
"jdZV-vIZn5","Ekiti State University","PUBLIC_UNIVERSITY","Nigeria","Ekiti","https://www.fugashua.edu.ng",,"2025-09-10T06:39:41.338Z"
"7VZSaKRJc8","Enugu State University of Science and Technology, Enugu","PUBLIC_UNIVERSITY","Nigeria","Enugu","https://www.fupre.edu.ng",,"2025-09-10T06:39:42.122Z"
"FewyOE73aJ","Olabisi Onabanjo University, Ago Iwoye","PUBLIC_UNIVERSITY","Nigeria","Ogun","https://www.futa.edu.ng",,"2025-09-10T06:39:43.344Z"
"0QHgaCdAt_","Lagos State University, Ojo","PUBLIC_UNIVERSITY","Nigeria","Lagos","https://www.futminna.edu.ng",,"2025-09-10T06:39:44.289Z"
"UIrxskgtiB","Ladoke Akintola University of Technology, Ogbomoso","PUBLIC_UNIVERSITY","Nigeria","Oyo","https://www.futo.edu.ng",,"2025-09-10T06:39:45.383Z"
"4N7CcGCFPZ","Benue State University, Makurdi","PUBLIC_UNIVERSITY","Nigeria","Benue","https://www.fud.edu.ng/",,"2025-09-10T06:39:46.742Z"
"8XlEB1B1Z0","Delta State University Abraka","PUBLIC_UNIVERSITY","Nigeria","Delta","https://www.fudutsinma.edu.ng",,"2025-09-10T06:39:48.363Z"
"EwvdgedsSd","Imo State University, Owerri","PUBLIC_UNIVERSITY","Nigeria","Imo","https://www.fukashere.edu.ng",,"2025-09-10T06:39:49.405Z"
"fc_CcmtJau","Adekunle Ajasin University, Akungba","PUBLIC_UNIVERSITY","Nigeria","Ondo","https://www.fulafia.edu.ng",,"2025-09-10T06:39:50.337Z"
"CmcOfnrFb5","Prince Abubakar Audu University Anyigba","PUBLIC_UNIVERSITY","Nigeria","Kogi","https://www.fulokoja.edu.ng",,"2025-09-10T06:39:51.567Z"
"6nMFCUlDe8","Chukwuemeka Odumegwu Ojukwu University, Uli","PUBLIC_UNIVERSITY","Nigeria","Anambra","https://www.funai.edu.ng",,"2025-09-10T06:39:53.153Z"
"tXJwBphPTG","Ebonyi State University, Abakaliki","PUBLIC_UNIVERSITY","Nigeria","Ebonyi","https://www.fuotuoke.edu.ng/",,"2025-09-10T06:39:54.883Z"
"RO8TwgPVz8","Aliko Dangote university of Science & Technology, Wudil","PUBLIC_UNIVERSITY","Nigeria","Kano","https://www.fuoye.edu.ng/",,"2025-09-10T06:39:57.040Z"
"oah_62q7l5","Niger Delta University Yenagoa","PUBLIC_UNIVERSITY","Nigeria","Bayelsa","https://www.fuwukari.edu.ng/",,"2025-09-10T06:39:58.514Z"
"BJAUInMGCo","Adamawa State University Mubi","PUBLIC_UNIVERSITY","Nigeria","Adamawa","https://www.fubk.edu.ng",,"2025-09-10T06:40:00.157Z"
"i6CLkTgcup","Nasarawa State University Keffi","PUBLIC_UNIVERSITY","Nigeria","Nasarawa","https://www.fugusau.edu.ng",,"2025-09-10T06:40:01.595Z"
"ydndOuoEW0","University of Cross River State, Calabar","PUBLIC_UNIVERSITY","Nigeria","Cross River","https://www.mouau.edu.ng",,"2025-09-10T06:40:03.696Z"
"rfAuwC2t6q","Gombe State Univeristy, Gombe","PUBLIC_UNIVERSITY","Nigeria","Gombe","https://www.mautech.edu.ng",,"2025-09-10T06:40:05.492Z"
"npyW3IPAhg","Kaduna State University, Kaduna","PUBLIC_UNIVERSITY","Nigeria","Kaduna","https://www.nou.edu.ng",,"2025-09-10T06:40:07.157Z"
"NFd1OIXvvF","Ibrahim Badamasi Babangida University, Lapai","PUBLIC_UNIVERSITY","Nigeria","Niger","https://polac.edu.ng/",,"2025-09-10T06:40:08.650Z"
"0jmHyJObVz","Plateau State University Bokkos","PUBLIC_UNIVERSITY","Nigeria","Plateau","https://www.nda.edu.ng",,"2025-09-10T06:40:09.731Z"
"VgzFlHaWRc","Yobe State University, Damaturu","PUBLIC_UNIVERSITY","Nigeria","Yobe","https://www.unizik.edu.ng",,"2025-09-10T06:40:11.318Z"
"DXDJgH_XbL","Kebbi State University of Science and Technology, Aliero","PUBLIC_UNIVERSITY","Nigeria","Kebbi","https://www.oauife.edu.ng",,"2025-09-10T06:40:12.606Z"
"kMR3nsKahb","Umar Musa Yar' Adua University Katsina","PUBLIC_UNIVERSITY","Nigeria","Katsina","https://www.uniabuja.edu.ng",,"2025-09-10T06:40:14.062Z"
"DRXGNQPkxz","Osun State University Osogbo","PUBLIC_UNIVERSITY","Nigeria","Osun","https://www.unaab.edu.ng",,"2025-09-10T06:40:15.090Z"
"2M9kfCW_oY","Olusegun Agagu University of Sc. & Tech., Okitipupa","PUBLIC_UNIVERSITY","Nigeria","Ondo","https://www.uam.edu.ng",,"2025-09-10T06:40:16.027Z"
"mSUldRyw0b","Taraba State University, Jalingo","PUBLIC_UNIVERSITY","Nigeria","Taraba","https://www.uniben.edu.ng",,"2025-09-10T06:40:17.114Z"
"EyB9UWTckS","Kwara State University, Ilorin","PUBLIC_UNIVERSITY","Nigeria","Kwara","https://www.unical.edu.ng",,"2025-09-10T06:40:18.158Z"
"gYOi600o3l","Sokoto State University","PUBLIC_UNIVERSITY","Nigeria","Sokoto","https://www.ui.edu.ng",,"2025-09-10T06:40:19.188Z"
"qn2NWCerjC","Akwa Ibom State University, Ikot Akpaden","PUBLIC_UNIVERSITY","Nigeria","Akwa Ibom","https://www.unilorin.edu.ng",,"2025-09-10T06:40:20.421Z"
"_l6GdcvcHg","Ignatius Ajuru University of Education,Rumuolumeni","PUBLIC_UNIVERSITY","Nigeria","Rivers","https://www.unijos.edu.ng",,"2025-09-10T06:40:21.392Z"
"S8rNKdiBjT","Bauchi State University, Gadau","PUBLIC_UNIVERSITY","Nigeria","Bauchi","https://www.unilag.edu.ng",,"2025-09-10T06:40:22.240Z"
"b8fWTlZz_Q","Yusuf Maitama Sule University Kano","PUBLIC_UNIVERSITY","Nigeria","Kano","https://www.unimaid.edu.ng",,"2025-09-10T06:40:23.070Z"
"kmYdzjJMkI","First Technical University Ibadan","PUBLIC_UNIVERSITY","Nigeria","Oyo","https://www.unn.edu.ng",,"2025-09-10T06:40:24.456Z"
